Trial,統合した解の中心の総和,t_L,t_U,DM1,DM1の式1の最適値,DM1の積,DM1の式10の最適値,DM2,DM2の式1の最適値,DM2の積,DM2の式10の最適値,DM3,DM3の式1の最適値,DM3の積,DM3の式10の最適値
713,1.000000020624999,0.9999999664204542,1.0000000335795483,0.9999999935227256,0.3333333333333335,0.33333333117424124,0.3333333333333327,1.0,0.2777777777777779,0.27777777777777857,0.27777777777777857,1.000000020624999,0.22222222222222177,0.22222222680555523,0.2222222222222221
714,1.04166666887086,0.9615384596603322,1.0416666688708598,1.0312500065444712,0.4117647058823529,0.4375000027764423,0.4242424242424242,1.0416666623263888,0.3846153846153847,0.41666666493055543,0.3999999999999999,1.0312500065444712,0.4117647058823529,0.4375000027764423,0.4242424242424242
719,1.0625000021106155,0.944444446320547,1.0624999976255578,1.0625000064508932,0.3333333333333336,0.37500000227678637,0.35294117647058876,1.041666662326389,0.3846153846153847,0.41666666493055554,0.3999999999999999,1.0625000064508932,0.3333333333333326,0.37500000227678637,0.35294117647058876
722,1.1250000107187503,0.9999999927453702,1.00000000725463,1.0625000142994796,0.3333333333333326,0.3750000050468757,0.35294117647058876,1.0416666807725699,0.3846153846153847,0.4166666723090281,0.40000000000000013,1.0625000142994796,0.3333333333333326,0.3750000050468757,0.35294117647058876
730,0.9264706952254985,1.0000000000000004,1.0000000000000002,0.9803923140522997,0.3846153846153847,0.39215692562091975,0.3999999999999999,1.0000000000000002,0.2647058823529408,0.2647058823529415,0.26470588235294146,0.9803923140522997,0.3846153846153839,0.39215692562091975,0.3999999999999999
732,1.0000000045,0.9999999954999998,1.0000000045,0.9999999610000037,0.3333333333333335,0.3333333203333339,0.3333333333333327,1.0000000045,0.22222222222222143,0.2222222232222223,0.22222222222222232,1.0000000045000002,0.2222222222222221,0.22222222322222213,0.2222222222222221
740,1.0000000075000002,0.9999999925000002,1.0000000075000002,1.0000000075000002,0.22222222222222143,0.22222222388888901,0.22222222222222232,1.0000000075000002,0.22222222222222177,0.2222222238888888,0.2222222222222221,1.0000000075000002,0.22222222222222143,0.22222222388888901,0.22222222222222232
741,1.0000001316203702,0.9999999816203701,1.0000000183796307,0.9444446301851829,0.3333333333333326,0.3333333988888886,0.35294117647058876,1.0,0.3333333333333337,0.33333333333333304,0.33333333333333304,1.0,0.31111111111111145,0.31111111111111134,0.31111111111111134
742,1.0384615291879418,0.9999999950079821,1.0000000049920177,0.9615384598389145,0.3749999999999998,0.38461538393556616,0.40000000000000036,0.9807692147475955,0.3333333333333326,0.3461538404991519,0.35294117647058876,0.9999999901480987,0.3384615384615386,0.3384615351270488,0.3384615384615385
749,1.0000000075000002,0.9999999925000002,1.0000000075000002,1.0000000075000002,0.2222222222222221,0.2222222238888888,0.2222222222222221,0.9444444517638887,0.3333333333333326,0.3333333359166671,0.35294117647058876,0.9444444517638888,0.3333333333333325,0.3333333359166665,0.3529411764705881
755,1.0000000167222218,0.9999999830740741,1.000000016925926,1.0000000167222218,0.22222222222222177,0.2222222259382714,0.2222222222222221,0.9444444605699587,0.3333333333333326,0.3333333390246918,0.35294117647058876,0.9999999969518969,0.27777777777777823,0.2777777769310826,0.2777777777777779
758,0.9411765319675116,0.9999999999999998,1.0,0.9705882251065097,0.4117647058823529,0.4117647015603374,0.4242424242424242,1.029411776540753,0.2777777777777778,0.29411765044021493,0.2857142857142855,0.9803921519848143,0.3846153846153839,0.39215686079392564,0.3999999999999999
764,1.024999977306254,1.0,1.0,1.0062500250687483,0.2777777777777778,0.2875000071624993,0.2857142857142855,1.0249998056343994,0.3333333333333337,0.3499999336312582,0.3414634146341462,0.9999999775625044,0.3809523809523807,0.39999999102500167,0.3999999999999999
765,1.0000000184821427,0.9999999815178583,1.0000000184821425,1.0,0.27777777777777823,0.2777777777777777,0.2777777777777777,1.0000000184821427,0.22222222222222177,0.22222222632936492,0.2222222222222221,0.9999999807142856,0.31111111111111145,0.31111110511111134,0.31111111111111134
776,1.0000000196874999,0.9999999803125009,1.0000000196874999,1.0000000196874999,0.22222222222222177,0.22222222659722207,0.2222222222222221,0.9999999999999999,0.31111111111111156,0.31111111111111095,0.311111111111111,0.999999993547794,0.27777777777777823,0.27777777598549847,0.2777777777777779
797,1.0000000408333367,0.9999999859259261,1.0000000140740744,0.9444444948148184,0.3333333333333326,0.3333333511111129,0.35294117647058876,0.9444444948148185,0.3333333333333326,0.3333333511111129,0.35294117647058876,1.0,0.27777777777777823,0.2777777777777777,0.2777777777777777
813,1.111111102777778,1.0,1.0000000000000002,1.0000000149999995,0.22222222222222077,0.2222222255555551,0.22222222222222188,1.0000000341666644,0.22222222222222177,0.22222222981481418,0.2222222222222221,1.0,0.27777777777777823,0.2777777777777777,0.2777777777777777
815,0.999999989011628,0.9999999890116279,1.0000000109883722,0.9444444336921836,0.33333333333333315,0.3333333295384178,0.3529411764705883,0.999999989011628,0.2222222222222221,0.22222221978036166,0.2222222222222221,0.9999999455813959,0.27777777777777823,0.277777762661499,0.2777777777777779
825,1.0000000067978398,0.999999971770062,1.0000000282299395,0.9444444612214509,0.33333333333333226,0.33333333925463,0.35294117647058854,0.9999999892839505,0.2777777777777778,0.2777777748010976,0.277777777777778,1.0000000067978398,0.22222222222222177,0.22222222373285316,0.2222222222222221
826,1.00000000890625,0.9999999910937502,1.0000000089062497,0.9999999999999994,0.27777777777777823,0.27777777777777773,0.2777777777777779,1.00000000890625,0.22222222222222143,0.22222222420138898,0.22222222222222232,1.0,0.33333333333333326,0.33333333333333404,0.33333333333333404
836,1.0000000082998253,0.9999999901267483,1.0000000098732518,0.9999999861538462,0.27777777777777823,0.27777777393162406,0.2777777777777779,0.9999999869405594,0.31111111111111145,0.31111110704817424,0.31111111111111134,1.0000000082998253,0.22222222222222143,0.22222222406662795,0.22222222222222232
843,1.0000000206249993,0.9999999793750014,1.0000000206249993,1.0000000206249993,0.22222222222222177,0.22222222680555526,0.2222222222222221,0.9999999974390241,0.27777777777777823,0.2777777770663957,0.2777777777777779,1.0,0.3333333333333337,0.33333333333333304,0.33333333333333304
845,1.0192307673426138,0.9999999888821755,1.0000000111178244,0.9999999755920052,0.3076923076923075,0.3076923001821552,0.3076923076923075,0.9807692053398158,0.3333333333333326,0.346153837178759,0.35294117647058876,0.9999999988869464,0.26923076923076916,0.2692307689311011,0.2692307692307694
849,1.0000000206249993,0.9999999793750014,1.0000000206249993,1.0,0.3333333333333337,0.33333333333333304,0.33333333333333304,1.0000000206249993,0.22222222222222177,0.22222222680555526,0.2222222222222221,1.0,0.3333333333333337,0.33333333333333304,0.33333333333333304
857,1.000000009,0.9999999820000004,1.0000000180000002,1.000000009,0.22222222222222177,0.22222222422222213,0.2222222222222221,0.9999999883529412,0.27777777777777823,0.2777777745424838,0.2777777777777779,1.000000009,0.22222222222222143,0.22222222422222235,0.22222222222222232
864,0.9307693819516338,1.0,1.0000000000000002,1.0230770119872818,0.2777777777777778,0.2923077177106517,0.2857142857142855,0.9807693113054635,0.3333333333333326,0.3461538745783994,0.35294117647058876,0.9423077174661009,0.42307692307692313,0.42307693437253524,0.44897959183673486
866,0.9999999943499999,0.9999999981500001,1.00000000185,0.9999999980999998,0.22222222222222143,0.22222222180000006,0.22222222222222232,0.9999999999999999,0.22222222222222143,0.2222222222222223,0.22222222222222232,0.9999999862500001,0.31111111111111145,0.3111111068333336,0.31111111111111134
870,1.0000000115397314,0.9999999884602694,1.0000000115397314,0.9999999949055101,0.27777777777777823,0.2777777763626418,0.2777777777777779,0.9444444298595306,0.33333333333333326,0.33333332818571654,0.3529411764705881,1.0000000115397314,0.2222222222222221,0.22222222478660686,0.2222222222222221
874,1.019230787393327,1.0,1.0000000000000004,0.9615384503350819,0.3846153846153839,0.3846153801340327,0.3999999999999999,0.9999999973959939,0.26923076923076916,0.2692307685296908,0.2692307692307694,0.9999999881818185,0.30769230769230727,0.30769230405594417,0.3076923076923077
879,1.0000000408333365,0.9999999859259259,1.0000000140740746,0.9444444948148185,0.33333333333333226,0.3333333511111127,0.35294117647058854,0.9999999963970587,0.31111111111111145,0.31111110999019626,0.31111111111111134,1.0,0.2777777777777779,0.2777777777777781,0.2777777777777781
887,1.000000060400004,1.0,1.0000000000000002,1.0000000302000018,0.2692307692307683,0.2692307773615388,0.26923076923076905,1.0,0.3384615384615385,0.3384615384615386,0.3384615384615386,0.9615384945384643,0.3749999999999998,0.38461539781538606,0.40000000000000036
893,1.0000000024524782,0.9999999940070352,1.0000000059929648,1.0000000053445444,0.22222222222222143,0.22222222340989883,0.22222222222222232,0.9999999982297568,0.27777777777777823,0.2777777772860437,0.2777777777777779,0.9444444425495543,0.3333333333333325,0.33333333266454845,0.3529411764705881
901,0.9999999914861111,0.9999999972638889,1.0000000027361111,0.9444444409305554,0.3333333333333326,0.3333333320931377,0.35294117647058876,0.9444444409305556,0.33333333333333326,0.33333333209313715,0.3529411764705881,0.9999999962499999,0.22222222222222177,0.22222222138888875,0.2222222222222221
905,0.8888889721111126,1.0000000000000002,1.0000000000000002,1.0,0.27777777777777823,0.2777777777777777,0.2777777777777777,0.9722222813333339,0.2777777777777771,0.27777779466666713,0.28571428571428603,0.9999999960294117,0.31111111111111145,0.3111111098758172,0.31111111111111134
906,1.0000001045312519,0.9999999376562593,1.0000000623437486,1.0,0.31111111111111145,0.31111111111111134,0.31111111111111134,0.9999999999999999,0.27777777777777823,0.27777777777777785,0.2777777777777779,1.0,0.3111111111111111,0.3111111111111112,0.3111111111111112
912,1.0384615305240381,0.999999995185185,1.000000004814815,0.9615384353565712,0.3846153846153847,0.3846153741426284,0.3999999999999999,0.9999999966666664,0.30769230769230727,0.3076923066666668,0.30769230769230793,0.9807692189855765,0.3333333333333326,0.34615384199490984,0.35294117647058876
915,1.111111111111111,1.0000000000000002,1.0,1.0000000225,0.22222222222222232,0.2222222272222219,0.22222222222222188,1.0000000224999988,0.22222222222222177,0.22222222722222182,0.2222222222222221,1.0000000224999999,0.22222222222222177,0.22222222722222207,0.2222222222222221
916,1.0000000211764708,0.9999999857058826,1.0000000142941177,1.0000000211764708,0.22222222222222177,0.2222222269281045,0.2222222222222221,0.9999999999999999,0.31111111111111145,0.3111111111111113,0.31111111111111134,0.9444444646805557,0.3333333333333326,0.33333334047549074,0.35294117647058876
921,0.9999999955000001,1.0000000045000002,0.9999999955000001,0.9999999678571434,0.31111111111111145,0.3111111011111115,0.31111111111111134,0.9999999550000023,0.2222222222222221,0.2222222122222226,0.2222222222222221,0.9999999955000001,0.22222222222222143,0.22222222122222235,0.22222222222222232
924,1.0000000206249993,0.9999999793750016,1.000000020624999,1.0000000206249995,0.22222222222222177,0.2222222268055553,0.2222222222222221,1.0,0.3333333333333337,0.33333333333333304,0.33333333333333304,1.0000000206249993,0.22222222222222177,0.22222222680555526,0.2222222222222221
930,1.0000000069930557,0.9999999899652775,1.0000000100347228,1.0000000069930557,0.22222222222222177,0.22222222377623446,0.2222222222222221,0.9444444527214508,0.33333333333333226,0.33333333625462996,0.35294117647058854,0.9444444527214508,0.3333333333333326,0.3333333362546302,0.35294117647058876
932,0.9444444704093566,0.9999999999999996,1.0000000000000002,0.9999999879999998,0.16666666666666685,0.16666666466666683,0.16666666666666685,0.9444444366376825,0.33333333333333226,0.3333333305780059,0.35294117647058854,1.000000005605263,0.2222222222222221,0.22222222346783607,0.2222222222222221
936,1.0000000142105265,0.9999999786842113,1.0000000213157898,1.0000000142105265,0.22222222222222177,0.22222222538011688,0.2222222222222221,1.0000000142105265,0.22222222222222177,0.22222222538011688,0.2222222222222221,0.9999999798684209,0.31111111111111145,0.3111111048479534,0.31111111111111134
938,1.1111110836111098,1.0,0.9999999999999998,1.0000000281249999,0.22222222222222232,0.22222222847222184,0.22222222222222188,1.0,0.27777777777777823,0.2777777777777779,0.2777777777777779,0.9999999953977273,0.31111111111111145,0.3111111096792932,0.31111111111111134
943,1.062499991144097,0.9444444441543215,1.0625000003671872,1.0416666623263893,0.38000000000000045,0.4166666649305558,0.40000000000000013,1.041666662326389,0.3846153846153839,0.41666666493055554,0.3999999999999999,1.0624999954843748,0.3333333333333336,0.3749999984062505,0.35294117647058876
962,0.9999999910000001,0.9999999910000003,1.0000000090000003,0.9999999955000001,0.2222222222222221,0.22222222122222213,0.2222222222222221,0.9999999955000001,0.2222222222222221,0.22222222122222213,0.2222222222222221,0.9999999955000001,0.2222222222222221,0.22222222122222213,0.2222222222222221
964,1.0000000389236163,0.9999999837847244,1.0000000162152758,1.0,0.27777777777777823,0.2777777777777777,0.2777777777777777,0.9444444933680607,0.3333333333333326,0.3333333506004925,0.35294117647058876,0.9999999960294116,0.31111111111111145,0.31111110987581714,0.31111111111111134
979,1.000000047261907,1.0000000000000002,1.0000000000000002,1.0,0.27777777777777823,0.2777777777777777,0.2777777777777777,1.0,0.27777777777777823,0.2777777777777779,0.2777777777777779,0.9444444623214296,0.3333333333333326,0.333333339642858,0.35294117647058876
982,1.0000000004090908,0.9999999938636364,1.0000000061363639,0.9999999971363636,0.22222222222222143,0.22222222158585866,0.22222222222222232,0.9999999877272725,0.27777777777777823,0.27777777436868695,0.2777777777777779,0.9999999971363636,0.1481481481481477,0.14814814772390558,0.14814814814814803
986,1.038461535035133,0.9999999799305548,1.0000000200694459,1.0000000046089745,0.3076923076923075,0.3076923091104535,0.3076923076923075,0.9615384746523659,0.3846153846153839,0.38461538986094623,0.3999999999999999,0.9807692397156068,0.3333333333333326,0.34615384931139115,0.35294117647058876
992,0.958333396010201,0.9999999995516309,1.0000000004483691,0.937499993383789,0.3749999999999998,0.3749999973535159,0.40000000000000036,1.0208333430821397,0.2777777777777778,0.2916666694520397,0.2857142857142855,1.0625000094482424,0.33333333333333226,0.3750000033346741,0.35294117647058854
994,1.0624999899505208,0.9444444523847738,1.0624999899505208,1.0312499903750003,0.4117647058823529,0.4374999959166668,0.4242424242424242,1.0624999899505208,0.3333333333333326,0.37499999645312554,0.35294117647058876,1.041666656901042,0.3846153846153847,0.4166666627604167,0.3999999999999999
